date,open,high,low,close,volume
13-02-15,76.46,76.48,75.5,75.74,18621860
17-02-15,75.3,76.91,75.08,75.6,25254400
18-02-15,75.94,76.9,75.45,76.71,22426421
19-02-15,76.986,79.84,76.95,79.42,45851177
20-02-15,79.55,80.34,79.2,79.895,36931698
23-02-15,79.96,80.19,78.38,78.84,24139056
24-02-15,78.5,79.48,78.1,78.45,18897133
25-02-15,78.5,80.2,78.5,79.56,25593800
26-02-15,79.88,81.37,79.72,80.41,31111891
27-02-15,80.68,81.23,78.62,78.97,30739197
02-03-15,79,79.855,78.52,79.75,21662537
03-03-15,79.61,79.7,78.52,79.6,18634973
04-03-15,79.3,81.15,78.85,80.895,28126686
05-03-15,81.23,81.99,81.05,81.21,27825733
06-03-15,80.9,81.33,79.83,80.005,24488581
09-03-15,79.68,79.91,78.63,79.44,18925097
10-03-15,78.5,79.26,77.55,77.55,23067057
11-03-15,77.8,78.43,77.26,77.57,20215704
12-03-15,78.1,79.05,77.91,78.93,16093319
13-03-15,78.6,79.38,77.68,78.05,18557296
16-03-15,77.96,78.12,77.36,78.07,19305406
17-03-15,78.36,79.78,78.34,79.365,22169969
18-03-15,79.25,81.24,79.17,80.91,36912446
19-03-15,81.12,83,81,82.75,42099523
20-03-15,83.39,84.6,83.07,83.8,44466323
23-03-15,83.92,84.96,83.3,84.43,27357333
24-03-15,84.71,86.0699,84.52,85.31,32576522
25-03-15,85.5,85.52,82.92,82.92,37436147
26-03-15,82.72,83.77,82.14,83.01,32794800
27-03-15,83.38,83.95,82.88,83.3,18372582
30-03-15,83.81,84.34,82.41,83.195,24527686
31-03-15,82.9,83.5,82.21,82.215,19734277
01-04-15,82.5,82.72,80.87,81.665,22058167
02-04-15,82.25,82.56,81.44,81.555,19664053
06-04-15,80.8,82.81,80.8,82.44,19062934
07-04-15,82.65,83.42,82.22,82.32,17467042
08-04-15,82.63,83.1,81.84,82.275,18966732
09-04-15,82.5,82.8,81.71,82.17,15927281
10-04-15,82.21,82.61,81.91,82.04,12529738
13-04-15,81.93,83.94,81.92,83.01,26883094
14-04-15,83.17,83.69,82.44,83.515,19634173
15-04-15,83.55,83.66,82.27,82.705,22390943
16-04-15,82.47,83.07,82.15,82.31,13769687
17-04-15,81.48,82.11,80.37,80.775,24214983
20-04-15,81.54,83.15,81.24,83.09,28796761
21-04-15,84,84.49,83.54,83.62,27171852
22-04-15,84.32,84.74,83.65,84.63,45547963
23-04-15,84.1,85.59,82.41,82.41,73728080
24-04-15,82.77,82.94,81.48,81.53,29660356
27-04-15,81.87,82.93,81.63,81.91,25446032
28-04-15,81.83,81.9,80.23,80.68,23775344
29-04-15,80.01,81.39,79.52,80.465,26430258
30-04-15,80.01,80.96,78.32,78.77,28999005
01-05-15,79.24,79.76,78.11,78.99,24136358
04-05-15,79.33,79.69,78.6301,78.81,14691991
05-05-15,78.55,78.8,77.22,77.56,22311318
06-05-15,77.97,78.81,77.05,78.1,28663026
07-05-15,78,78.94,77.56,78.425,19749428
08-05-15,79.1,79.23,78.03,78.51,19943595
11-05-15,78.48,79.03,77.93,78.01,18874054
12-05-15,77.87,77.89,76.79,77.46,21285310
13-05-15,77.72,78.53,77.65,78.44,21512309
14-05-15,78.94,81.845,78.67,81.37,49437996
15-05-15,81.41,81.52,80.18,80.42,27069884
18-05-15,80.33,81.38,80.23,80.88,21613674
19-05-15,81.25,81.69,80.55,80.63,17955389
20-05-15,80.47,81.1,79.46,80.55,23056899
21-05-15,80.19,80.92,80.08,80.48,13402749
22-05-15,80.35,81.31,80.25,80.54,19567937
26-05-15,80.43,80.6,79.08,79.335,16321339
27-05-15,79.6,80.66,79.43,80.55,14160865
28-05-15,80.25,81.0745,80,80.145,11982008
29-05-15,79.95,80.07,78.88,79.19,16134580
01-06-15,79.3,80.38,78.66,80.29,18119012
02-06-15,79.76,81.35,79.56,80.445,18923300
03-06-15,81.35,82.53,81.25,82.44,31774993
04-06-15,82.14,82.95,81.51,82.05,20863877
05-06-15,81.87,82.46,81.51,82.14,16143093
08-06-15,81.82,82,80.13,80.67,16915471
09-06-15,80.6,81.19,79.32,80.67,16497538
10-06-15,80.83,82.6,80.81,82.16,21531208
11-06-15,82.31,82.9,81.36,81.83,18656811
12-06-15,81.37,82.09,81.2,81.53,11417882
15-06-15,80.55,80.93,80.07,80.71,18805087
16-06-15,80.82,81.51,80.45,81.06,13693666
17-06-15,81.76,82.22,81.34,81.79,18350287
18-06-15,81.64,83.19,81.57,82.905,26782573
19-06-15,82.83,82.98,82.12,82.51,23353194
22-06-15,83.41,84.97,83.31,84.74,29383079
23-06-15,84.96,87.97,84.76,87.88,50667853
24-06-15,87.66,89.25,87.45,88.86,41370227
25-06-15,89.26,89.4,87.835,87.98,27301967
26-06-15,88.12,88.34,86.8283,88.01,38214647
29-06-15,86.61,87.5,85.73,85.8,35957872
30-06-15,86.6,86.7,85.57,85.765,23233183
01-07-15,86.77,87.95,86.49,86.91,25260045
02-07-15,87.4,87.44,86.3401,87.285,16908781
06-07-15,86.49,88.1846,86.39,87.55,24635915
07-07-15,87.8,87.85,85.231,87.22,33059921
08-07-15,86.29,86.75,85.445,85.65,24399340
09-07-15,86.73,87.6,85.6499,85.88,23307402
10-07-15,87.35,88.22,86.77,87.95,23245873
13-07-15,88.66,90.22,88.42,90.1,29976670
14-07-15,90.46,90.8,89.65,89.68,26627849
15-07-15,90,90.99,89.42,89.76,30886601
16-07-15,90.28,90.86,89.77,90.85,21804086
17-07-15,92.55,95.39,92.54,94.97,54001635
20-07-15,95.85,98.6,95.36,97.91,54860541
21-07-15,98.95,99.24,97.1427,98.39,39453332
22-07-15,96.74,97.58,95.92,97.04,28299518
23-07-15,96.96,97.45,94.81,95.44,29418833
24-07-15,97.35,97.76,95.88,96.95,33444930
27-07-15,96.58,96.61,93.8301,94.17,38585381
28-07-15,94.84,95.56,93.31,95.29,35235993
29-07-15,96.32,97.28,94.74,96.99,64648320
30-07-15,94.91,95.81,91.8,95.21,86211323
31-07-15,94.95,96.33,93.95,94.01,46509045
03-08-15,93.53,95.08,92.8,94.14,29343117
04-08-15,93.79,94.73,93.33,94.06,20136036
05-08-15,95.25,97.09,95.18,96.44,29629221
06-08-15,97.18,98.74,94.42,95.12,42271318
07-08-15,95.38,95.4,93.61,94.3,23199145
10-08-15,95.68,95.9,93.63,94.15,21624153
11-08-15,93.73,94.76,92.9006,93.62,22491031
12-08-15,92.7,94.44,91.19,94.19,27120375
13-08-15,94.05,94.73,93.35,93.43,17451768
14-08-15,93.54,94.72,93.21,94.42,15929656
17-08-15,94.42,94.46,93.39,93.93,18313531
18-08-15,94.08,95.85,94.04,95.17,22278848
19-08-15,94.63,96.1,94.161,95.31,23251271
20-08-15,93.54,94.77,90.46,90.56,44598224
21-08-15,87.52,89.18,85.61,86.06,62778680
24-08-15,77.03,87.14,72,82.09,83710727
25-08-15,86.95,87.67,83,83,52021230
26-08-15,85.95,87.46,83.26,87.19,45124302
27-08-15,89.19,90.06,87.19,89.73,42431375
28-08-15,89.94,91.48,89.792,91.01,33215885
31-08-15,90.59,91.05,88.89,89.43,32850666
01-09-15,86.99,89.39,86.5,87.23,36097370
02-09-15,88.82,89.89,87.63,89.89,27190527
03-09-15,89.76,89.82,87.73,88.15,27048198
04-09-15,87.2,88.39,86.7,88.26,27328667
08-09-15,89.69,90.24,88.83,89.53,27012543
09-09-15,90.78,91.98,90.17,90.44,32551123
10-09-15,90.07,92.06,89.63,91.98,26437398
11-09-15,91.68,92.08,91.13,92.05,21185049
14-09-15,92.31,92.62,91.6,92.31,20127871
15-09-15,92.37,93.25,91.79,92.9,18859351
16-09-15,92.9,93.6,92.63,93.45,16321193
17-09-15,93.37,95.51,92.9,94.34,27841803
18-09-15,93.2,95.19,93.05,94.4,62299984
21-09-15,94.62,96.49,94.52,95.55,28789973
22-09-15,93.77,94.68,91.92,92.96,36888893
23-09-15,93.4,94.32,92.8,93.97,21701427
24-09-15,93.06,94.765,92.24,94.41,29105964
25-09-15,95.79,95.85,92.06,92.77,28961622
28-09-15,92.08,92.29,88.18,89.21,40914897
29-09-15,89.1,90.06,85.72,86.67,42281838
30-09-15,88.44,90.02,88.01,89.73,35159225
01-10-15,90.05,90.95,88.36,90.95,29283652
02-10-15,88.9,92.2,88.37,92.07,37881652
05-10-15,92.94,94.27,92.66,94.01,27292517
06-10-15,94.08,94.17,92.34,92.8,22488275
07-10-15,93.11,93.66,91.37,92.4,24129277
08-10-15,91.89,93.22,90.47,92.47,27290523
09-10-15,92.9,93.74,92.239,93.24,20012911
12-10-15,93.32,94.6,92.67,94.26,18449562
13-10-15,93.66,95.37,93.55,94.12,19480347
14-10-15,94.08,95.2,93.61,94.07,19253351
15-10-15,94.99,96.3,94.9,95.96,27557516
16-10-15,96.18,97.59,95.35,97.54,25412856
19-10-15,97.18,98.57,96.92,98.47,23729924
20-10-15,98.73,99.59,96.56,97,30881777
21-10-15,97.37,98.18,96.47,97.11,22003730
22-10-15,97.79,99.73,97.55,99.67,26392075
23-10-15,101.91,102.85,100.16,102.19,42809661
26-10-15,102.2,103.81,101.55,103.77,25961212
27-10-15,102.94,104.1,102.4,103.7,23795472
28-10-15,103.9,104.48,102.92,104.2,24081515
29-10-15,103.96,105.12,103.52,104.88,20316691
30-10-15,104.51,104.72,101.65,101.97,33487104
02-11-15,102.46,103.47,101.18,103.31,24003944
03-11-15,103.22,103.65,102.4,102.58,21242341
04-11-15,103.19,104.14,102.48,103.94,43469308
05-11-15,108.8,110.65,107.95,108.76,63232861
06-11-15,108.04,108.74,105.91,107.095,35084342
09-11-15,107,108.25,105.86,106.49,26383540
10-11-15,105.96,108.15,105.24,107.91,25031681
11-11-15,108.27,109.87,107.11,109.01,25057099
12-11-15,108.48,109.39,108,108.02,20924674
13-11-15,107.71,108.25,103.83,103.95,30278403
16-11-15,103.32,104.17,100.47,104.04,49309167
17-11-15,104.62,106.2,104.14,105.13,26774146
18-11-15,105.8,107.88,105.39,107.77,23836526
19-11-15,107.36,107.73,105.95,106.26,25520599
20-11-15,106.84,107.87,106.62,107.32,22129648
23-11-15,107.19,107.468,106.08,106.95,19897220
24-11-15,106,106.49,104.39,105.74,23577293
25-11-15,106.33,106.6,105.1,105.41,15150785
27-11-15,105.78,105.96,104.86,105.45,5913066
30-11-15,105.84,106.0999,103.75,104.24,20383179
01-12-15,104.83,107.15,104.5,107.12,22781868
02-12-15,107,107.92,105.79,106.07,24429063
03-12-15,106.27,106.85,103.35,104.38,23236485
04-12-15,104.81,107.73,104.11,106.18,21224721
07-12-15,106.48,106.83,104.66,105.61,15474890
08-12-15,104,106.91,103.95,106.49,20401791
09-12-15,106.18,106.44,103.55,104.6,23517268
10-12-15,105.05,106.4,104.41,105.42,17454312
11-12-15,104.15,104.34,101.91,102.12,26427727
14-12-15,102.285,104.74,101.46,104.66,24813496
15-12-15,105.3,105.8,104.28,104.55,21764331
16-12-15,105.37,107.09,104.19,106.79,22680547
17-12-15,107.49,107.75,106.13,106.22,21675686
18-12-15,106.08,106.59,103.97,104.04,35994199
21-12-15,104.91,105.15,103.6,104.77,16138786
22-12-15,105.22,105.6601,104.81,105.51,14597122
23-12-15,105.89,106.11,103.86,104.63,19599673
24-12-15,104.74,105.32,104.5,105.02,6512134
28-12-15,105.02,105.98,104.53,105.93,13069733
29-12-15,106.42,107.74,106.25,107.26,17179901
30-12-15,107,107.25,106.06,106.22,13115007
31-12-15,106,106.17,104.62,104.66,18391064
04-01-16,101.95,102.24,99.75,102.22,37912403
05-01-16,102.89,103.7099,101.665,102.73,23258238
06-01-16,101.13,103.77,100.9,102.97,25096183
07-01-16,100.5,101.43,97.3,97.92,45172906
08-01-16,99.88,100.5,97.0311,97.33,35402298
11-01-16,97.91,98.6,95.39,97.51,29932385
12-01-16,99,99.96,97.55,99.37,28395390
13-01-16,100.58,100.58,95.21,95.44,33410553
14-01-16,95.85,98.87,92.45,98.37,48658623
15-01-16,93.98,96.38,93.54,94.97,46132781
19-01-16,96.53,97.42,93.92,95.26,30998256
20-01-16,92.83,95,89.37,94.35,59051429
21-01-16,94.91,95.99,92.62,94.16,30518939
22-01-16,96.41,98.07,95.49,97.94,30495387
25-01-16,98.72,99.48,96.93,97.01,32482015
26-01-16,97.76,97.88,95.66,97.34,26877080
27-01-16,97.79,97.85,94.23,94.45,58699359
28-01-16,107.2,110.34,104.81,109.11,107475327
29-01-16,108.99,112.84,108.84,112.21,62739548
01-02-16,112.27,115.72,112.01,115.09,46132726
02-02-16,114.8,117.59,113.2,114.61,59778571
03-02-16,115.27,115.3407,109.75,112.69,56919324
04-02-16,111.8,111.94,109.25,110.49,38890199
05-02-16,109.51,109.58,103.18,104.07,76894741
08-02-16,100.41,102.68,97.46,99.75,71229746
09-02-16,97.14,102.4,96.82,99.54,62709018
10-02-16,101.55,103.25,100.24,101,45179370
11-02-16,99.6,105.11,98.88,101.91,43670634
12-02-16,103.74,104.24,101.09,102.01,36176760
16-02-16,103.8,103.93,100.24,101.61,45687224
17-02-16,101.94,105.72,100.4,105.2,44073369
18-02-16,105.8,106,103.03,103.47,29593508
19-02-16,102.55,105.02,102.06,104.57,32404516
22-02-16,105.49,108.25,105.34,107.16,35709714
23-02-16,106.85,107.47,105.12,105.46,25319315
24-02-16,104.21,106.95,102.74,106.88,34412437
25-02-16,107.11,108.07,105.61,108.07,29906278
26-02-16,108.7,109.45,107.16,107.92,26686193
29-02-16,107.6,108.9101,106.75,106.92,32778992
01-03-16,107.83,109.82,107.6,109.82,26817309
02-03-16,109.68,110.55,108.77,109.95,25670170
03-03-16,110.25,110.3,108.54,109.58,21353092
04-03-16,110.05,110.05,107.93,108.39,24938858
07-03-16,108.07,108.07,104.72,105.73,31534055
08-03-16,104.78,107.37,104.4,105.93,25204666
09-03-16,106.7,107.51,105.49,107.51,20493305
10-03-16,107.91,108.66,105.7699,107.32,24854284
11-03-16,108.48,109.42,107.92,109.41,20697553
14-03-16,109.28,110.33,108.77,109.89,17249365
15-03-16,109.11,110.83,108.84,110.67,17618460
16-03-16,110.49,112.5,110.1,112.18,24744778
17-03-16,112.15,112.69,110.73,111.02,24241247
18-03-16,111.56,112.42,110.27,111.45,36256877
21-03-16,111.66,112.37,111.03,111.85,18447974
22-03-16,111.36,112.88,111.17,112.25,19001076
23-03-16,112.01,113.19,112,112.54,18561974
24-03-16,112.13,113.09,111.68,113.05,17839119
28-03-16,113.32,114.5889,112.95,113.69,21351751
29-03-16,113.83,116.32,113.64,116.14,29825340
30-03-16,116.73,116.99,114.355,114.7,33235184
31-03-16,114.7,115.01,113.7682,114.1,21207526
01-04-16,113.75,116.17,113.35,116.06,24760504
04-04-16,114.07,114.55,111.61,112.55,48487913
05-04-16,112.11,113.32,111.9,112.22,22962365
06-04-16,112.47,113.81,112.42,113.71,20814640
07-04-16,113.79,114.89,113.0663,113.64,20714537
08-04-16,114.25,114.33,109.9,110.63,48497808
11-04-16,110.7,110.91,108.77,108.99,39762304
12-04-16,109.34,111.1645,108.99,110.61,26248081
13-04-16,112.23,112.65,106.52,110.51,88227393
14-04-16,110.62,112.04,110.26,110.84,28473322
15-04-16,110.79,110.97,109.2,109.64,20922803
18-04-16,109.74,110.81,109.2,110.45,21167199
19-04-16,111.1,112.45,109.16,112.29,30210455
20-04-16,112.43,113.27,111.56,112.42,21027901
21-04-16,112.55,114.04,112.31,113.44,20875230
22-04-16,111.21,111.75,109.01,110.56,38458201
25-04-16,109.87,110.67,109.07,110.1,21017895
26-04-16,110.49,110.5,108.15,108.76,22521534
27-04-16,107.94,108.94,106.31,108.89,52213107
28-04-16,119.575,120.79,116.23,116.73,87110080
29-04-16,116.82,117.84,115.84,117.58,37140594
02-05-16,117.83,118.73,116.57,118.57,28095168
03-05-16,117.52,118.16,117.02,117.43,24117463
04-05-16,116.61,118.3,116.57,118.06,23448440
05-05-16,118.04,118.98,117.25,117.81,22056749
06-05-16,117.16,119.637,117.1127,119.49,26395568
09-05-16,119.54,120.28,118.9,119.24,21138059
10-05-16,119.62,120.5,114.8,120.5,23220046
11-05-16,120.41,121.08,119.42,119.52,22038396
12-05-16,119.98,120.84,118.9,120.28,22035465
13-05-16,120.38,120.64,119.68,119.81,18124286
16-05-16,119.38,119.61,117.35,118.67,31247834
17-05-16,118.82,119.01,117.2,117.35,21328648
18-05-16,116.8,118.27,116.73,117.65,21642299
19-05-16,117.05,117.49,115.88,116.81,20544109
20-05-16,116.96,117.99,116.95,117.35,18944831
23-05-16,117.42,117.6,115.94,115.97,20441004
24-05-16,116.24,117.73,116.12,117.7,20183627
25-05-16,118.13,118.665,117.38,117.89,20035494
26-05-16,118.24,119.7601,117.92,119.47,18481340
27-05-16,119.56,119.85,119.01,119.38,13493563
31-05-16,119.46,120.1,118.121,118.81,23547597
01-06-16,118.5,119.08,117.82,118.78,15029494
02-06-16,118.69,135.6,118.22,118.93,13228310
03-06-16,118.975,118.98,117.86,118.47,14135114
06-06-16,118.62,119.43,118.36,118.79,12744676
07-06-16,119.24,119.3,117.67,117.76,17103023
08-06-16,117.76,118.6,117.27,118.39,14505596
09-06-16,118.13,118.68,117.71,118.56,13859240
10-06-16,117.54,118.11,116.26,116.62,18510826
13-06-16,115,115.48,113.31,113.95,31718239
14-06-16,114.07,114.95,113.58,114.94,17618479
15-06-16,115.3,115.44,114.07,114.6,19819432
16-06-16,113.87,114.5,112.94,114.39,19236255
17-06-16,114.42,114.43,112.56,113.02,24644308
20-06-16,113.77,114.72,112.75,113.37,20785390
21-06-16,114.12,115.2142,113.97,114.38,19166269
22-06-16,114.65,114.74,113.61,113.91,14846329
23-06-16,114.37,115.09,113.54,115.08,16176895
24-06-16,111.01,113.68,111,112.08,40643130
27-06-16,111.57,111.57,108.23,108.97,36409606
28-06-16,110.63,112.75,110.55,112.7,26813842
29-06-16,113.37,114.25,113.04,114.16,20968273
30-06-16,114.67,115.18,113.67,114.28,23192716
01-07-16,114.2,115.13,113.81,114.19,14980023
05-07-16,113.94,114.11,112.97,114,14207037
06-07-16,113.36,116.79,112.97,116.7,24337586
07-07-16,116.63,116.97,115.36,115.85,16630201
08-07-16,116.43,117.5,115.85,117.24,18142597
11-07-16,117.71,118.7,117.5,117.87,17711570
12-07-16,118.63,118.72,117.57,117.93,15217700
13-07-16,118.39,118.4,116.68,116.78,16207662
14-07-16,117.5,117.64,116.7,117.29,14579736
15-07-16,117.74,118.28,116.58,116.86,16645964
18-07-16,117.32,119.61,116.89,119.37,20868367
19-07-16,118.99,120.85,118.66,120.61,21541292
20-07-16,121.25,122.2,120.56,121.92,20046452
21-07-16,121.92,122.1,120.25,120.61,17801663
22-07-16,119.9,121.01,119.31,121,18422410
25-07-16,121.39,121.85,117.78,121.63,18487449
26-07-16,122,122.07,120.75,121.22,17611964
27-07-16,122.42,125,121.51,123.34,52654239
28-07-16,127.52,128.33,123.63,125,78955758
29-07-16,124.65,125.84,123.71,123.94,35058803
01-08-16,123.85,124.58,122.86,124.31,25006850
02-08-16,124.06,124.8,122.07,123.09,23968414
03-08-16,123.09,123.92,122.31,122.51,18525332
04-08-16,122.94,124.79,122.51,124.36,21065974
05-08-16,124.98,125.835,124.6184,125.15,20184035
08-08-16,125.25,125.45,124.55,125.26,15233929
09-08-16,125.34,126.09,124.53,125.06,19620967
10-08-16,125.07,125.48,124.54,124.88,10670148
11-08-16,125.2,125.38,124.75,124.9,11729519
12-08-16,124.7,125,124.18,124.88,12158955
15-08-16,124.91,124.92,123.7,123.9,19295130
16-08-16,123.5,123.92,122.78,123.3,14222410
17-08-16,123.66,124.38,122.85,124.37,13794179
18-08-16,124.01,124.26,123.64,123.91,12400816
19-08-16,123.6,124.157,123.28,123.56,11688265
22-08-16,123.33,124.83,123.11,124.15,14386361
23-08-16,124.51,125.09,124.25,124.37,13309452
24-08-16,124.47,124.69,123.09,123.48,12243719
25-08-16,123.12,124.37,123.1,123.89,10730811
26-08-16,124.05,125.19,123.91,124.96,17504825
29-08-16,124.35,126.73,124.35,126.54,15925900
30-08-16,126.6,126.6,125.15,125.84,17804286
31-08-16,125.6,126.22,125.1,126.12,14200636
01-09-16,126.38,126.63,125.6,126.17,13536125
02-09-16,126.85,126.86,126,126.51,12118773
06-09-16,126.67,129.94,126.47,129.73,26278407
07-09-16,130.04,131.98,129.95,131.05,27990796
08-09-16,130.92,131.08,129.81,130.27,15676595
09-09-16,129.71,129.949,127.1,127.1,27100679
12-09-16,125.96,128.76,125.75,128.69,21252752
13-09-16,128.03,128.35,126.66,127.21,18016152
14-09-16,126.89,128.8,126.89,127.77,15720388
15-09-16,127.98,129.1,127.67,128.35,15111838
16-09-16,128.2,129.18,128.2,129.07,24119174
19-09-16,129.91,129.94,128.26,128.65,14958794
20-09-16,128.65,129.17,128.0307,128.64,11083808
21-09-16,129.13,130.005,128.39,129.94,14068336
22-09-16,130.5,130.73,129.56,130.08,15538307
23-09-16,127.56,128.6,127.3,127.96,28326266
26-09-16,127.37,128.16,126.8,127.31,15064940
27-09-16,127.61,129.01,127.43,128.69,15637111
28-09-16,129.21,129.47,128.4,129.23,12047636
29-09-16,129.18,129.29,127.55,128.09,14532241
30-09-16,128.03,128.59,127.45,128.27,18402945
03-10-16,128.38,129.09,127.8,128.77,13156943
04-10-16,129.17,129.2765,127.5499,128.19,14307548
05-10-16,128.25,128.8,127.83,128.47,12386753
06-10-16,128.43,129.06,128.08,128.74,11682729
07-10-16,129.04,129.25,128.33,128.99,12804420
10-10-16,129.68,130.7,129.2,130.24,15138720
11-10-16,130.23,130.64,128.23,128.88,17537928
12-10-16,129.01,129.66,128.46,129.05,11072991
13-10-16,128.21,128.25,126.75,127.82,17139306
14-10-16,128.49,128.95,127.58,127.88,13345292
17-10-16,128.2,128.47,127.32,127.54,11351681
18-10-16,128.68,129.39,128.01,128.57,13503967
19-10-16,128.74,130.47,128.6,130.11,16752321
20-10-16,130.07,130.66,129.5,130,13167503
21-10-16,129.78,132.13,129.7,132.07,19088794
24-10-16,132.72,133.405,132.15,133.28,17470227
25-10-16,133.5,133.5,132.22,132.29,13336787
26-10-16,131.64,132.26,130.935,131.04,13084731
27-10-16,131.74,131.8,129.27,129.69,16741393
28-10-16,130.5,132.97,129.93,131.29,24545547
31-10-16,132.01,132.12,130.8835,130.99,15668982
01-11-16,131.41,131.94,128.65,129.5,22077779
02-11-16,130.23,130.23,126.28,127.17,50190225
03-11-16,122,123.28,119.5,120,63766259
04-11-16,119.59,121.93,119.25,120.75,30545466
07-11-16,122.83,123.2089,121.35,122.15,23008880
08-11-16,122.03,124.61,121.54,124.22,19460768
09-11-16,121.5,123.81,120.51,123.18,31916020
10-11-16,123.93,124.18,115.27,120.8,67846704
11-11-16,120.44,120.7,118.15,119.02,32840137
14-11-16,119.1256,119.1256,113.5535,115.08,51377040
15-11-16,116.73,118.49,115.83,117.2,34681369
16-11-16,117.2,117.88,114.21,116.34,32397947
17-11-16,116.84,117.79,116.01,117.79,18597766
18-11-16,118.39,119.13,116.84,117.02,22879303
21-11-16,118.39,121.95,117.8,121.77,35415366
22-11-16,122.4,122.98,120.9,121.47,26089163
23-11-16,121.23,121.31,119.94,120.84,15672136
25-11-16,121.01,121.14,120.07,120.38,8658605
28-11-16,120.12,121.69,119.82,120.41,18101314
29-11-16,120.57,122.1,120.4,120.87,18890956
30-11-16,120.32,121.79,117.95,118.42,30188922
01-12-16,118.38,118.45,114,115.1,43276994
02-12-16,115.11,116.48,114.3,115.4,25070364
05-12-16,115.95,117.57,115.07,117.43,20201528
06-12-16,117.69,117.795,116.33,117.31,19131202
07-12-16,117,117.95,116.57,117.95,21913658
08-12-16,117.98,119.5,117.64,118.91,22442756
09-12-16,119.22,119.94,118.95,119.68,17464736
12-12-16,119.22,119.24,117.65,117.77,17805527
13-12-16,117.86,121.52,117.61,120.31,29768028
14-12-16,120,121.69,118.85,120.21,25913095
15-12-16,120.08,122.5,119.63,120.57,20139568
16-12-16,120.9,121.5,119.27,119.87,25324299
19-12-16,119.85,120.36,118.51,119.24,15918146
20-12-16,119.5,119.77,118.8,119.09,13684402
21-12-16,118.92,119.2,118.48,119.04,10767646
22-12-16,118.86,118.99,116.93,117.4,16258587
23-12-16,117,117.56,116.3,117.27,10889985
27-12-16,116.96,118.68,116.864,118.01,12051481
28-12-16,118.19,118.25,116.65,116.92,12087377
29-12-16,117,117.531,116.06,116.35,9934873
30-12-16,116.595,116.83,114.7739,115.05,18684106
03-01-17,116.03,117.84,115.51,116.86,20663912
04-01-17,117.55,119.66,117.29,118.69,19630932
05-01-17,118.86,120.95,118.3209,120.67,19492150
06-01-17,120.98,123.88,120.03,123.41,28545263
09-01-17,123.55,125.43,123.04,124.9,22880360
10-01-17,124.82,125.5,124.28,124.35,17324590
11-01-17,124.35,126.12,124.06,126.09,18356523
12-01-17,125.61,126.73,124.8,126.62,18653914
13-01-17,127.49,129.27,127.37,128.34,24884325
17-01-17,128.04,128.34,127.4,127.87,15294460
18-01-17,128.41,128.43,126.84,127.92,13145852
19-01-17,128.23,128.35,127.45,127.55,12195465
20-01-17,128.1,128.48,126.78,127.04,19097223
23-01-17,127.31,129.25,126.95,128.93,16593563
24-01-17,129.38,129.9,128.38,129.37,15162724
25-01-17,130,131.74,129.77,131.48,18777314
26-01-17,131.63,133.14,131.4401,132.78,20020141
27-01-17,132.68,132.95,131.08,132.18,19539514
30-01-17,131.58,131.58,129.6,130.98,18956095
31-01-17,130.17,130.66,129.5157,130.32,19790484
01-02-17,132.25,133.49,130.68,133.23,50139775
02-02-17,133.22,135.49,130.4,130.84,54366447
03-02-17,131.24,132.85,130.76,130.98,24804890
06-02-17,130.98,132.06,130.3,132.06,17058494
07-02-17,132.24,133,131.661,131.84,14596449
08-02-17,132.6,134.44,132.44,134.2,22390556
09-02-17,134.49,134.5,133.31,134.14,16470609
10-02-17,134.1,134.94,133.68,134.19,15061939
13-02-17,134.6975,134.6975,133.7,134.05,13526221
14-02-17,134.1,134.23,132.55,133.85,14364877
15-02-17,133.45,133.7,132.66,133.44,13226534
16-02-17,133.07,133.87,133.022,133.84,12831092
17-02-17,133.5,134.0912,133.17,133.53,12276490
21-02-17,133.5,133.91,132.9,133.72,14759109
22-02-17,133.6,136.79,133.46,136.12,27360092
23-02-17,135.89,136.12,134.33,135.36,18422549
24-02-17,134.16,135.62,134.16,135.44,12625742
27-02-17,135.26,137.1846,135.02,136.41,14306668
28-02-17,136.79,136.805,134.75,135.54,16112092
01-03-17,136.47,137.48,136.3,137.42,16257010
02-03-17,137.09,137.82,136.31,136.76,12294804
03-03-17,136.63,137.33,136.08,137.17,11160563
06-03-17,136.88,137.83,136.51,137.42,12748179
07-03-17,137.03,138.37,136.99,137.3,13527132
08-03-17,137.15,137.99,137.0516,137.72,10184514
09-03-17,137.72,138.57,137.4,138.24,15535259
10-03-17,138.91,139.49,138.22,138.79,16314113
13-03-17,138.71,139.68,138.6729,139.6,10955450
14-03-17,139.46,139.46,138.52,139.32,12944018
15-03-17,139.29,140.1,138.49,139.72,19344826
16-03-17,140.2,140.25,139.73,139.99,13612942
17-03-17,140.34,140.34,139.7,139.84,20592818
20-03-17,139.71,140.19,139.25,139.94,12099471
21-03-17,141.15,142.3082,138.4,138.51,29894784
22-03-17,137.93,139.79,137.6,139.59,17055449
23-03-17,139.48,140.39,139.09,139.53,13022801
24-03-17,140.08,141.0244,139.76,140.34,16664683
27-03-17,139.05,140.65,138.77,140.32,12800544
28-03-17,140.36,141.95,140.01,141.76,14679436
29-03-17,141.99,142.86,141.43,142.65,16527574
30-03-17,142.4,142.95,141.85,142.41,12403997
31-03-17,142.31,142.63,141.89,142.05,11478265
03-04-17,141.93,142.47,140.82,142.28,13563960
04-04-17,141.86,142.09,141.27,141.73,12948599
